trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
125,True,3.0281917999964207,800.0,33.0,50.0,0,False,3,up,0.25,44,0,0.7302337000146508,0.7302337000146508,1.091659300000174,True,near-rnd3,18,5,4,3.125,1,up,4,0
126,True,2.4615846000087913,800.0,50.0,33.0,15,False,2,up,0.25,4,0.25350580000667833,0.1035068999917712,0.35701269999844953,1.3849306000047363,False,near-240,17,1,0,0.625,1,up,2,0
127,True,1.719791500014253,800.0,50.0,33.0,5,False,2,up,0.25,8,0.09227880000253208,0.17446179999387823,0.2667405999964103,0.7809226000099443,False,near-080,19,4,2,2.5,1,up,4,0
128,True,4.480269799998496,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.10137479999684729,0.10137479999684729,1.3062673999811523,True,near-rnd2,18,4,3,2.5,2,down,2,0
129,True,2.5568169000034686,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.021617099991999567,0.021617099991999567,0.9454777000064496,False,near-rndm,18,10,5,6.25,1,down,8,1
130,True,1.7743101999803912,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.4903350000095088,0.4903350000095088,0.4385054000013042,True,near-000,19,3,3,1.875,1,up,4,0
131,True,2.128920699993614,800.0,50.0,33.0,15,False,2,up,0.25,4,0.24838479998288676,0.10568830001284368,0.35407309999573044,0.7391370000259485,False,near-240,18,2,0,1.25,2,up,2,0
132,True,3.0731145000027027,800.0,33.0,50.0,0,False,3,up,0.25,44,0,0.7264489000081085,0.7264489000081085,0.6434278999804519,True,near-rnd3,19,6,5,3.75,1,up,4,0
133,True,1.8904629000171553,800.0,50.0,33.0,10,False,2,down,0.25,8,0.17126649999408983,0.1739205000048969,0.3451869999989867,0.8625925999949686,True,near-160,19,4,3,2.5,2,down,2,0
134,True,2.504386299988255,800.0,50.0,33.0,5,False,2,up,0.25,8,0.09173049998935312,0.17205039999680594,0.26378089998615906,1.0331478999869432,False,near-080,20,5,2,3.125,1,up,4,0
135,True,2.1045560000056867,800.0,33.0,50.0,0,False,3,down,0.25,40,0,0.6591164999990724,0.6591164999990724,0.8452370000013616,False,near-rnd3,20,1,0,0.625,1,down,2,0
